window_start,device,pkt_count,total_bytes,outgoing_pkts,incoming_pkts,outgoing_bytes,incoming_bytes,avg_pkt_size,max_pkt_size,min_pkt_size,label
105.0,PhilipsHUEHub,120,15202,110,10,14495,707,126.68333333333334,1173,40,PhilipsHUEHub
105.0,RingDoorbell,19,1113,10,9,602,511,58.578947368421055,187,40,RingDoorbell
105.0,SamsungSmartTV,6,1030,6,0,1030,0,171.66666666666666,226,63,SamsungSmartTV
105.0,SamsungSmartThingsHub,92,5129,92,0,5129,0,55.75,159,52,SamsungSmartThingsHub
105.0,WithingsHome,3,444,2,1,263,181,148.0,211,52,WithingsHome
110.0,AmazonEchoGen1,2,364,2,0,364,0,182.0,187,177,AmazonEchoGen1
110.0,BelkinWeMoCrockpot,2,141,1,1,52,89,70.5,89,52,BelkinWeMoCrockpot
110.0,BelkinWeMoMotionSensor,1,84,1,0,84,0,84.0,84,84,BelkinWeMoMotionSensor
110.0,Canary,2,189,1,1,52,137,94.5,137,52,Canary
110.0,CasetaWirelessHub,2,152,1,1,76,76,76.0,76,76,CasetaWirelessHub
110.0,ChamberlainmyQGarageOpener,4,160,2,2,80,80,40.0,40,40,ChamberlainmyQGarageOpener
110.0,D-LinkDCS-5009LCamera,4,1229,4,0,1229,0,307.25,331,287,D-LinkDCS-5009LCamera
110.0,Gateway,1,84,1,0,84,0,84.0,84,84,Gateway
110.0,GoogleHome,2,244,2,0,244,0,122.0,122,122,GoogleHome
110.0,HarmonKardonInvoke,5,394,3,2,243,151,78.8,104,52,HarmonKardonInvoke
110.0,LogitechLogiCircle,226,183359,143,83,179043,4316,811.3230088495575,1500,52,LogitechLogiCircle
110.0,MiCasaVerdeVeraLite,11,4390,11,0,4390,0,399.09090909090907,437,349,MiCasaVerdeVeraLite
110.0,NetgearArloCamera,4,208,2,2,104,104,52.0,52,52,NetgearArloCamera
110.0,PhilipsHUEHub,66,8550,66,0,8550,0,129.54545454545453,332,52,PhilipsHUEHub
110.0,Roomba,2,80,1,1,40,40,40.0,40,40,Roomba
110.0,SamsungSmartTV,10,1608,10,0,1608,0,160.8,226,63,SamsungSmartTV
110.0,SamsungSmartThingsHub,60,3350,60,0,3350,0,55.833333333333336,159,52,SamsungSmartThingsHub
110.0,Sonos,21,8741,21,0,8741,0,416.23809523809524,444,364,Sonos
110.0,Wink2Hub,4,1235,4,0,1235,0,308.75,331,291,Wink2Hub
115.0,BelkinWeMoCrockpot,2,104,1,1,52,52,52.0,52,52,BelkinWeMoCrockpot
115.0,BelkinWeMoMotionSensor,1,84,1,0,84,0,84.0,84,84,BelkinWeMoMotionSensor
115.0,Canary,5,711,3,2,424,287,142.2,235,52,Canary
115.0,D-LinkDCS-5009LCamera,4,1229,4,0,1229,0,307.25,331,287,D-LinkDCS-5009LCamera
115.0,Gateway,3,252,3,0,252,0,84.0,84,84,Gateway
115.0,GoogleHome,24,1752,14,10,964,788,73.0,135,52,GoogleHome
115.0,GoogleHomeMini,4,348,3,1,296,52,87.0,122,52,GoogleHomeMini
115.0,LogitechLogiCircle,202,157078,124,78,153022,4056,777.6138613861386,1500,52,LogitechLogiCircle
115.0,MiCasaVerdeVeraLite,2,707,2,0,707,0,353.5,358,349,MiCasaVerdeVeraLite
115.0,PhilipsHUEHub,91,10205,91,0,10205,0,112.14285714285714,323,52,PhilipsHUEHub
115.0,PiperNV,3,350,2,1,203,147,116.66666666666667,151,52,PiperNV
115.0,RingDoorbell,20,1006,13,7,722,284,50.3,127,40,RingDoorbell
115.0,SamsungSmartTV,8,1156,8,0,1156,0,144.5,226,63,SamsungSmartTV
115.0,SamsungSmartThingsHub,92,5233,91,1,5126,107,56.880434782608695,159,52,SamsungSmartThingsHub
115.0,Wink2Hub,7,1577,5,2,1372,205,225.28571428571428,331,52,Wink2Hub
120.0,AmazonEchoGen1,4,242,2,2,121,121,60.5,81,40,AmazonEchoGen1
120.0,AmazonFireTV,1,52,1,0,52,0,52.0,52,52,AmazonFireTV
120.0,BelkinWeMoCrockpot,3,312,3,0,312,0,104.0,104,104,BelkinWeMoCrockpot
120.0,ChamberlainmyQGarageOpener,4,160,2,2,80,80,40.0,40,40,ChamberlainmyQGarageOpener
120.0,D-LinkDCS-5009LCamera,1,60,1,0,60,0,60.0,60,60,D-LinkDCS-5009LCamera
120.0,Gateway,3,312,3,0,312,0,104.0,104,104,Gateway
120.0,GoogleHomeMini,4,208,2,2,104,104,52.0,52,52,GoogleHomeMini
120.0,HarmonKardonInvoke,7,2834,6,1,2313,521,404.85714285714283,1305,52,HarmonKardonInvoke
120.0,LogitechLogiCircle,231,180600,142,89,175972,4628,781.8181818181819,1500,52,LogitechLogiCircle
120.0,MiCasaVerdeVeraLite,9,3683,9,0,3683,0,409.22222222222223,437,358,MiCasaVerdeVeraLite
120.0,PhilipsHUEHub,76,12255,76,0,12255,0,161.25,345,52,PhilipsHUEHub
120.0,Roomba,2,80,1,1,40,40,40.0,40,40,Roomba
120.0,SamsungSmartTV,8,1482,8,0,1482,0,185.25,226,63,SamsungSmartTV
120.0,SamsungSmartThingsHub,59,3298,59,0,3298,0,55.898305084745765,159,52,SamsungSmartThingsHub
120.0,SecurifiAlmond,2,168,1,1,84,84,84.0,84,84,SecurifiAlmond
120.0,Sonos,21,8741,21,0,8741,0,416.23809523809524,444,364,Sonos
125.0,AugustDoorbellCam,3,302,2,1,192,110,100.66666666666667,140,52,AugustDoorbellCam
125.0,Gateway,2,168,2,0,168,0,84.0,84,84,Gateway
125.0,GoogleHome,2,104,1,1,52,52,52.0,52,52,GoogleHome
125.0,GoogleHomeMini,24,1752,14,10,964,788,73.0,135,52,GoogleHomeMini
125.0,HarmonKardonInvoke,9,4220,6,3,2956,1264,468.8888888888889,1353,52,HarmonKardonInvoke
125.0,LogitechLogiCircle,192,136279,115,77,132263,4016,709.7864583333334,1500,52,LogitechLogiCircle
125.0,PhilipsHUEHub,90,9882,90,0,9882,0,109.8,309,52,PhilipsHUEHub
125.0,RingDoorbell,20,1153,10,10,602,551,57.65,187,40,RingDoorbell
125.0,SamsungSmartTV,8,1156,8,0,1156,0,144.5,226,63,SamsungSmartTV
125.0,SamsungSmartThingsHub,90,5025,90,0,5025,0,55.833333333333336,159,52,SamsungSmartThingsHub
130.0,AugustDoorbellCam,25,10261,15,10,5885,4376,410.44,1500,52,AugustDoorbellCam
130.0,ChamberlainmyQGarageOpener,4,160,2,2,80,80,40.0,40,40,ChamberlainmyQGarageOpener
130.0,Gateway,1,259,1,0,259,0,259.0,259,259,Gateway
130.0,GoogleHome,2,104,1,1,52,52,52.0,52,52,GoogleHome
130.0,GoogleHomeMini,2,104,1,1,52,52,52.0,52,52,GoogleHomeMini
130.0,LogitechLogiCircle,222,180442,140,82,176178,4264,812.8018018018018,1500,52,LogitechLogiCircle
130.0,MiCasaVerdeVeraLite,2,152,1,1,76,76,76.0,76,76,MiCasaVerdeVeraLite
130.0,NetgearArloCamera,4,208,2,2,104,104,52.0,52,52,NetgearArloCamera
130.0,PhilipsHUEHub,65,7673,65,0,7673,0,118.04615384615384,332,52,PhilipsHUEHub
130.0,Roomba,2,80,1,1,40,40,40.0,40,40,Roomba
130.0,SamsungSmartTV,10,1608,10,0,1608,0,160.8,226,63,SamsungSmartTV
130.0,SamsungSmartThingsHub,62,3454,62,0,3454,0,55.70967741935484,159,52,SamsungSmartThingsHub
130.0,Sonos,2,848,2,0,848,0,424.0,426,422,Sonos
130.0,Wink2Hub,4,394,2,2,205,189,98.5,153,52,Wink2Hub
135.0,AmazonEchoGen1,2,364,2,0,364,0,182.0,187,177,AmazonEchoGen1
135.0,AugustDoorbellCam,3,234,2,1,150,84,78.0,84,66,AugustDoorbellCam
135.0,BelkinWeMoLink,3,252,3,0,252,0,84.0,84,84,BelkinWeMoLink
135.0,Canary,19,7823,11,8,1136,6687,411.7368421052632,1500,40,Canary
135.0,ChineseWebcam,2,101,1,1,53,48,50.5,53,48,ChineseWebcam
135.0,Gateway,6,919,6,0,919,0,153.16666666666666,350,84,Gateway
135.0,HarmonKardonInvoke,3,1862,2,1,1341,521,620.6666666666666,1289,52,HarmonKardonInvoke
135.0,LogitechHarmonyHub,1,84,1,0,84,0,84.0,84,84,LogitechHarmonyHub
135.0,LogitechLogiCircle,185,139736,114,71,136044,3692,755.3297297297297,1500,52,LogitechLogiCircle
135.0,PhilipsHUEHub,118,15098,108,10,14391,707,127.94915254237289,1173,40,PhilipsHUEHub
135.0,PiperNV,4,274,2,2,139,135,68.5,87,52,PiperNV
135.0,RingDoorbell,20,1153,10,10,602,551,57.65,187,40,RingDoorbell
135.0,SamsungSmartTV,6,1030,6,0,1030,0,171.66666666666666,226,63,SamsungSmartTV
135.0,SamsungSmartThingsHub,102,6799,96,6,6487,312,66.65686274509804,260,52,SamsungSmartThingsHub
135.0,Sonos,23,10632,11,12,9840,792,462.2608695652174,1500,52,Sonos
135.0,WithingsHome,3,444,2,1,263,181,148.0,211,52,WithingsHome
140.0,Canary,10,2903,6,4,2259,644,290.3,1500,52,Canary
140.0,ChamberlainmyQGarageOpener,4,160,2,2,80,80,40.0,40,40,ChamberlainmyQGarageOpener
140.0,GoogleHome,9,813,5,4,451,362,90.33333333333333,130,52,GoogleHome
140.0,HarmonKardonInvoke,4,1930,2,2,1357,573,482.5,1305,52,HarmonKardonInvoke
140.0,LogitechHarmonyHub,1,360,1,0,360,0,360.0,360,360,LogitechHarmonyHub
140.0,LogitechLogiCircle,208,169935,132,76,165983,3952,816.9951923076923,1500,52,LogitechLogiCircle
140.0,PhilipsHUEHub,75,10652,74,1,10612,40,142.02666666666667,332,40,PhilipsHUEHub
140.0,Roomba,2,80,1,1,40,40,40.0,40,40,Roomba
140.0,SamsungSmartTV,11,2015,11,0,2015,0,183.1818181818182,407,63,SamsungSmartTV
140.0,SamsungSmartThingsHub,65,4016,65,0,4016,0,61.784615384615385,159,52,SamsungSmartThingsHub
145.0,Canary,11,2142,6,5,1134,1008,194.72727272727272,617,52,Canary
145.0,CasetaWirelessHub,3,218,2,1,135,83,72.66666666666667,83,52,CasetaWirelessHub
145.0,Gateway,3,502,3,0,502,0,167.33333333333334,339,74,Gateway
145.0,GoogleHome,2,104,1,1,52,52,52.0,52,52,GoogleHome
145.0,GoogleHomeMini,8,711,5,3,439,272,88.875,130,52,GoogleHomeMini
145.0,LogitechLogiCircle,252,190099,151,101,184847,5252,754.3611111111111,1500,52,LogitechLogiCircle
145.0,PhilipsHUEHub,112,15129,110,2,15043,86,135.08035714285714,332,40,PhilipsHUEHub
145.0,PiperNV,3,350,2,1,203,147,116.66666666666667,151,52,PiperNV
145.0,RingDoorbell,19,1113,10,9,602,511,58.578947368421055,187,40,RingDoorbell
145.0,RokuTV,7,420,5,2,340,80,60.0,83,40,RokuTV
145.0,SamsungSmartTV,40,11923,27,13,5738,6185,298.075,1500,40,SamsungSmartTV
145.0,SamsungSmartThingsHub,102,6349,100,2,6190,159,62.245098039215684,159,52,SamsungSmartThingsHub
145.0,Sonos,2,1012,2,0,1012,0,506.0,586,426,Sonos
145.0,Wink2Hub,4,394,2,2,189,205,98.5,153,52,Wink2Hub
145.0,iPad,29,3572,18,11,2106,1466,123.17241379310344,569,52,iPad
145.0,nVidiaShield,6,387,2,4,116,271,64.5,115,52,nVidiaShield
150.0,AmazonEchoGen1,4,242,2,2,121,121,60.5,81,40,AmazonEchoGen1
150.0,BelkinWeMoMotionSensor,5,815,3,2,655,160,163.0,427,40,BelkinWeMoMotionSensor
150.0,ChamberlainmyQGarageOpener,4,160,2,2,80,80,40.0,40,40,ChamberlainmyQGarageOpener
150.0,Gateway,2,290,2,0,290,0,145.0,160,130,Gateway
150.0,GoogleHome,13,1605,7,6,958,647,123.46153846153847,569,52,GoogleHome
150.0,LogitechLogiCircle,197,150016,121,76,146064,3952,761.5025380710659,1500,52,LogitechLogiCircle
150.0,NetgearArloCamera,4,208,2,2,104,104,52.0,52,52,NetgearArloCamera
150.0,PhilipsHUEHub,75,11493,75,0,11493,0,153.24,332,52,PhilipsHUEHub
150.0,RokuTV,76,56651,31,45,3881,52770,745.4078947368421,1470,52,RokuTV
150.0,Roomba,2,80,1,1,40,40,40.0,40,40,Roomba
150.0,SamsungSmartTV,8,1482,8,0,1482,0,185.25,226,63,SamsungSmartTV
150.0,SamsungSmartThingsHub,65,4320,64,1,3914,406,66.46153846153847,406,52,SamsungSmartThingsHub
155.0,AmazonEchoGen1,24,7448,14,10,3450,3998,310.3333333333333,1500,40,AmazonEchoGen1
155.0,AugustDoorbellCam,3,302,2,1,192,110,100.66666666666667,140,52,AugustDoorbellCam
155.0,Gateway,1,90,1,0,90,0,90.0,90,90,Gateway
155.0,GoogleHome,13,1957,7,6,959,998,150.53846153846155,396,52,GoogleHome
155.0,HarmonKardonInvoke,6,3740,4,2,2698,1042,623.3333333333334,1305,52,HarmonKardonInvoke
155.0,LogitechLogiCircle,226,179996,139,87,175472,4524,796.4424778761062,1500,52,LogitechLogiCircle
155.0,MiCasaVerdeVeraLite,3,224,2,1,132,92,74.66666666666667,92,40,MiCasaVerdeVeraLite
155.0,PhilipsHUEHub,100,12052,100,0,12052,0,120.52,332,52,PhilipsHUEHub
155.0,RingDoorbell,19,1113,10,9,602,511,58.578947368421055,187,40,RingDoorbell
155.0,SamsungSmartTV,8,1156,8,0,1156,0,144.5,226,63,SamsungSmartTV
155.0,SamsungSmartThingsHub,96,5521,96,0,5521,0,57.510416666666664,159,52,SamsungSmartThingsHub
160.0,AmazonEchoGen1,4,481,3,1,404,77,120.25,187,40,AmazonEchoGen1
160.0,BelkinWeMoCrockpot,4,436,2,2,252,184,109.0,200,52,BelkinWeMoCrockpot
160.0,Gateway,1,63,1,0,63,0,63.0,63,63,Gateway
160.0,GoogleHome,2,104,1,1,52,52,52.0,52,52,GoogleHome
160.0,GoogleHomeMini,2,104,1,1,52,52,52.0,52,52,GoogleHomeMini
160.0,LogitechLogiCircle,187,141112,118,69,137524,3588,754.6096256684492,1500,52,LogitechLogiCircle
160.0,PhilipsHUEHub,59,7361,59,0,7361,0,124.76271186440678,454,52,PhilipsHUEHub
160.0,PiperNV,25,7091,13,12,1557,5534,283.64,1500,40,PiperNV
160.0,Roku4,18,4548,18,0,4548,0,252.66666666666666,305,207,Roku4
160.0,Roomba,2,80,1,1,40,40,40.0,40,40,Roomba
160.0,SamsungSmartTV,10,1608,10,0,1608,0,160.8,226,63,SamsungSmartTV
160.0,SamsungSmartThingsHub,58,3587,57,1,3535,52,61.8448275862069,393,52,SamsungSmartThingsHub
160.0,Sonos,2,848,2,0,848,0,424.0,426,422,Sonos
165.0,AmazonEchoGen1,2,80,1,1,40,40,40.0,40,40,AmazonEchoGen1
165.0,AugustDoorbellCam,3,234,2,1,150,84,78.0,84,66,AugustDoorbellCam
165.0,Canary,2,104,1,1,52,52,52.0,52,52,Canary
165.0,ChamberlainmyQGarageOpener,4,160,2,2,80,80,40.0,40,40,ChamberlainmyQGarageOpener
165.0,ChineseWebcam,2,101,1,1,53,48,50.5,53,48,ChineseWebcam
165.0,Gateway,2,434,2,0,434,0,217.0,350,84,Gateway
165.0,GoogleHomeMini,4,208,2,2,104,104,52.0,52,52,GoogleHomeMini
165.0,HarmonKardonInvoke,5,394,3,2,243,151,78.8,104,52,HarmonKardonInvoke
165.0,LogitechHarmonyHub,1,84,1,0,84,0,84.0,84,84,LogitechHarmonyHub
165.0,LogitechLogiCircle,227,176531,139,88,171955,4576,777.669603524229,1500,52,LogitechLogiCircle
165.0,PhilipsHUEHub,117,15046,107,10,14339,707,128.5982905982906,1173,40,PhilipsHUEHub
165.0,RingDoorbell,19,1113,10,9,602,511,58.578947368421055,187,40,RingDoorbell
165.0,RokuTV,18,4548,18,0,4548,0,252.66666666666666,305,207,RokuTV
165.0,SamsungSmartTV,6,1030,6,0,1030,0,171.66666666666666,226,63,SamsungSmartTV
165.0,SamsungSmartThingsHub,93,5724,91,2,5620,104,61.54838709677419,393,52,SamsungSmartThingsHub
165.0,Sonos,23,10632,11,12,9840,792,462.2608695652174,1500,52,Sonos
165.0,WithingsHome,3,444,2,1,263,181,148.0,211,52,WithingsHome
170.0,AmazonFireTV,2,156,2,0,156,0,78.0,78,78,AmazonFireTV
170.0,Canary,2,189,1,1,52,137,94.5,137,52,Canary
170.0,D-LinkDCS-5009LCamera,4,1229,4,0,1229,0,307.25,331,287,D-LinkDCS-5009LCamera
170.0,GoogleHome,2,244,2,0,244,0,122.0,122,122,GoogleHome
170.0,GoogleHomeMini,2,104,1,1,52,52,52.0,52,52,GoogleHomeMini
170.0,HarmonKardonInvoke,4,956,4,0,956,0,239.0,239,239,HarmonKardonInvoke
170.0,LogitechLogiCircle,182,140730,115,67,137246,3484,773.2417582417582,1500,52,LogitechLogiCircle
170.0,MiCasaVerdeVeraLite,11,4390,11,0,4390,0,399.09090909090907,437,349,MiCasaVerdeVeraLite
170.0,NetgearArloCamera,4,208,2,2,104,104,52.0,52,52,NetgearArloCamera
170.0,PhilipsHUEHub,66,8550,66,0,8550,0,129.54545454545453,332,52,PhilipsHUEHub
170.0,SamsungSmartTV,10,1608,10,0,1608,0,160.8,226,63,SamsungSmartTV
170.0,SamsungSmartThingsHub,59,3298,59,0,3298,0,55.898305084745765,159,52,SamsungSmartThingsHub
170.0,Sonos,21,8741,21,0,8741,0,416.23809523809524,444,364,Sonos
170.0,Wink2Hub,4,1235,4,0,1235,0,308.75,331,291,Wink2Hub
175.0,Canary,5,711,3,2,424,287,142.2,235,52,Canary
175.0,ChamberlainmyQGarageOpener,4,160,2,2,80,80,40.0,40,40,ChamberlainmyQGarageOpener
175.0,D-LinkDCS-5009LCamera,4,1229,4,0,1229,0,307.25,331,287,D-LinkDCS-5009LCamera
175.0,GoogleHome,2,104,1,1,52,52,52.0,52,52,GoogleHome
175.0,GoogleHomeMini,2,244,2,0,244,0,122.0,122,122,GoogleHomeMini
175.0,LogitechLogiCircle,228,183328,143,85,178908,4420,804.0701754385965,1500,52,LogitechLogiCircle
175.0,MiCasaVerdeVeraLite,2,707,2,0,707,0,353.5,358,349,MiCasaVerdeVeraLite
175.0,PhilipsHUEHub,90,10153,90,0,10153,0,112.81111111111112,323,52,PhilipsHUEHub
175.0,PiperNV,3,350,2,1,203,147,116.66666666666667,151,52,PiperNV
175.0,RingDoorbell,19,1113,10,9,602,511,58.578947368421055,187,40,RingDoorbell
175.0,Roomba,2,80,1,1,40,40,40.0,40,40,Roomba
175.0,SamsungSmartTV,8,1156,8,0,1156,0,144.5,226,63,SamsungSmartTV
175.0,SamsungSmartThingsHub,99,6043,94,5,5728,315,61.04040404040404,223,52,SamsungSmartThingsHub
175.0,SecurifiAlmond,4,328,2,2,224,104,82.0,127,52,SecurifiAlmond
175.0,Sonos,12,5084,12,0,5084,0,423.6666666666667,458,405,Sonos
175.0,Wink2Hub,7,1577,5,2,1372,205,225.28571428571428,331,52,Wink2Hub
180.0,AmazonEchoGen1,4,242,2,2,121,121,60.5,81,40,AmazonEchoGen1
180.0,BelkinWeMoCrockpot,1,104,1,0,104,0,104.0,104,104,BelkinWeMoCrockpot
180.0,BelkinWeMoMotionSensor,2,152,1,1,76,76,76.0,76,76,BelkinWeMoMotionSensor
180.0,Gateway,3,272,3,0,272,0,90.66666666666667,104,84,Gateway
180.0,GoogleHome,22,1728,13,9,912,816,78.54545454545455,156,52,GoogleHome
180.0,LogitechLogiCircle,193,151025,120,73,147229,3796,782.5129533678756,1500,52,LogitechLogiCircle
180.0,MiCasaVerdeVeraLite,9,3683,9,0,3683,0,409.22222222222223,437,358,MiCasaVerdeVeraLite
180.0,PhilipsHUEHub,64,8175,64,0,8175,0,127.734375,332,52,PhilipsHUEHub
180.0,SamsungSmartTV,8,1482,8,0,1482,0,185.25,226,63,SamsungSmartTV
180.0,SamsungSmartThingsHub,58,3246,58,0,3246,0,55.96551724137931,159,52,SamsungSmartThingsHub
180.0,Sonos,21,8741,21,0,8741,0,416.23809523809524,444,364,Sonos
185.0,AugustDoorbellCam,21,2269,12,9,663,1606,108.04761904761905,333,40,AugustDoorbellCam
185.0,BelkinWeMoCrockpot,2,208,2,0,208,0,104.0,104,104,BelkinWeMoCrockpot
185.0,Canary,1,576,1,0,576,0,576.0,576,576,Canary
185.0,ChamberlainmyQGarageOpener,4,160,2,2,80,80,40.0,40,40,ChamberlainmyQGarageOpener
185.0,Gateway,4,623,4,0,623,0,155.75,331,84,Gateway
185.0,GoogleHome,2,104,1,1,52,52,52.0,52,52,GoogleHome
185.0,GoogleHomeMini,13,944,8,5,540,404,72.61538461538461,135,52,GoogleHomeMini
185.0,HarmonKardonInvoke,10,3985,6,4,2968,1017,398.5,1353,52,HarmonKardonInvoke
185.0,LogitechLogiCircle,249,195918,153,96,190926,4992,786.8192771084338,1500,52,LogitechLogiCircle
185.0,PhilipsHUEHub,90,9882,90,0,9882,0,109.8,309,52,PhilipsHUEHub
185.0,RingDoorbell,19,1113,10,9,602,511,58.578947368421055,187,40,RingDoorbell
185.0,Roomba,2,80,1,1,40,40,40.0,40,40,Roomba
185.0,SamsungSmartTV,8,1156,8,0,1156,0,144.5,226,63,SamsungSmartTV
185.0,SamsungSmartThingsHub,90,5025,90,0,5025,0,55.833333333333336,159,52,SamsungSmartThingsHub
190.0,AmazonEchoGen1,4,479,3,1,416,63,119.75,187,52,AmazonEchoGen1
190.0,AugustDoorbellCam,47,13502,26,21,8398,5104,287.27659574468083,1500,40,AugustDoorbellCam
190.0,Gateway,5,364,3,2,240,124,72.8,94,62,Gateway
190.0,GoogleHome,2,104,1,1,52,52,52.0,52,52,GoogleHome
190.0,GoogleHomeMini,11,808,6,5,424,384,73.45454545454545,88,52,GoogleHomeMini
190.0,HarmonKardonInvoke,5,2451,3,2,1409,1042,490.2,1305,52,HarmonKardonInvoke
190.0,LogitechLogiCircle,192,146983,119,73,143187,3796,765.5364583333334,1500,52,LogitechLogiCircle
190.0,NetgearArloCamera,4,208,2,2,104,104,52.0,52,52,NetgearArloCamera
190.0,PhilipsHUEHub,74,11597,74,0,11597,0,156.71621621621622,345,52,PhilipsHUEHub
190.0,RokuTV,87,98669,17,70,1822,96847,1134.1264367816093,1470,52,RokuTV
190.0,SamsungSmartTV,10,1608,10,0,1608,0,160.8,226,63,SamsungSmartTV
190.0,SamsungSmartThingsHub,63,3783,61,2,3679,104,60.04761904761905,199,52,SamsungSmartThingsHub
190.0,Sonos,25,11480,13,12,10688,792,459.2,1500,52,Sonos
190.0,Wink2Hub,2,152,1,1,76,76,76.0,76,76,Wink2Hub
195.0,AugustDoorbellCam,2,168,1,1,84,84,84.0,84,84,AugustDoorbellCam
195.0,BelkinWeMoCrockpot,24,4547,15,9,4295,252,189.45833333333334,447,28,BelkinWeMoCrockpot
195.0,BelkinWeMoLink,25,4593,16,9,4341,252,183.72,445,28,BelkinWeMoLink
195.0,Canary,5,275,3,2,195,80,55.0,83,40,Canary
195.0,ChamberlainmyQGarageOpener,4,160,2,2,80,80,40.0,40,40,ChamberlainmyQGarageOpener
195.0,ChineseWebcam,2,101,1,1,53,48,50.5,53,48,ChineseWebcam
195.0,D-LinkDCS-5009LCamera,9,1185,6,3,1101,84,131.66666666666666,331,28,D-LinkDCS-5009LCamera
195.0,Gateway,2,168,2,0,168,0,84.0,84,84,Gateway
195.0,GoogleHome,16,2730,16,0,2730,0,170.625,238,68,GoogleHome
195.0,GoogleHomeMini,16,2730,16,0,2730,0,170.625,238,68,GoogleHomeMini
195.0,LogitechHarmonyHub,4,528,3,1,500,28,132.0,360,28,LogitechHarmonyHub
195.0,LogitechLogiCircle,201,153062,125,76,149110,3952,761.502487562189,1500,52,LogitechLogiCircle
195.0,PhilipsHUEHub,127,16315,113,14,15484,831,128.46456692913387,1173,28,PhilipsHUEHub
195.0,RingDoorbell,19,1113,10,9,602,511,58.578947368421055,187,40,RingDoorbell
195.0,Roomba,2,80,1,1,40,40,40.0,40,40,Roomba
195.0,SamsungSmartTV,50,9194,31,19,8662,532,183.88,418,28,SamsungSmartTV
195.0,SamsungSmartThingsHub,88,4921,88,0,4921,0,55.92045454545455,159,52,SamsungSmartThingsHub
195.0,Sonos,9,1534,6,3,1450,84,170.44444444444446,444,28,Sonos
195.0,Wink2Hub,14,1723,9,5,1535,188,123.07142857142857,331,28,Wink2Hub
195.0,WithingsHome,3,444,2,1,263,181,148.0,211,52,WithingsHome
200.0,AmazonEchoGen1,2,152,1,1,76,76,76.0,76,76,AmazonEchoGen1
200.0,AmazonFireTV,12,1635,8,4,1523,112,136.25,347,28,AmazonFireTV
200.0,BelkinWeMoLink,2,168,2,0,168,0,84.0,84,84,BelkinWeMoLink
200.0,Canary,25,10488,14,11,3197,7291,419.52,1500,52,Canary
200.0,Gateway,5,862,5,0,862,0,172.4,335,84,Gateway
200.0,GoogleHome,16,2555,12,4,2231,324,159.6875,401,52,GoogleHome
200.0,GoogleHomeMini,6,1724,6,0,1724,0,287.3333333333333,397,68,GoogleHomeMini
200.0,HarmonKardonInvoke,3,1878,2,1,1357,521,626.0,1305,52,HarmonKardonInvoke
200.0,LogitechHarmonyHub,26,2184,14,12,1178,1006,84.0,299,40,LogitechHarmonyHub
200.0,LogitechLogiCircle,223,172387,139,84,168019,4368,773.0358744394618,1500,52,LogitechLogiCircle
200.0,MiCasaVerdeVeraLite,67,13875,38,29,6902,6973,207.08955223880596,1500,28,MiCasaVerdeVeraLite
200.0,PhilipsHUEHub,71,7903,66,5,7733,170,111.30985915492958,332,28,PhilipsHUEHub
200.0,Roku4,6,950,3,3,866,84,158.33333333333334,341,28,Roku4
200.0,SamsungSmartTV,10,1608,10,0,1608,0,160.8,226,63,SamsungSmartTV
200.0,SamsungSmartThingsHub,58,3246,58,0,3246,0,55.96551724137931,159,52,SamsungSmartThingsHub
200.0,nVidiaShield,4,2288,4,0,2288,0,572.0,572,572,nVidiaShield
205.0,AmazonFireTV,4,466,4,0,466,0,116.5,177,52,AmazonFireTV
205.0,Canary,5,711,3,2,424,287,142.2,235,52,Canary
205.0,CasetaWirelessHub,3,218,2,1,135,83,72.66666666666667,83,52,CasetaWirelessHub
205.0,ChamberlainmyQGarageOpener,4,160,2,2,80,80,40.0,40,40,ChamberlainmyQGarageOpener
205.0,D-LinkDCS-5009LCamera,10,2578,10,0,2578,0,257.8,331,60,D-LinkDCS-5009LCamera
205.0,Gateway,3,598,3,0,598,0,199.33333333333334,339,74,Gateway
205.0,GoogleHome,2,104,1,1,52,52,52.0,52,52,GoogleHome
205.0,GoogleHomeMini,9,742,5,4,439,303,82.44444444444444,147,52,GoogleHomeMini
205.0,HarmonKardonInvoke,4,1930,2,2,1357,573,482.5,1305,52,HarmonKardonInvoke
205.0,LogitechLogiCircle,194,139426,118,76,135474,3952,718.6907216494845,1500,52,LogitechLogiCircle
205.0,PhilipsHUEHub,89,9830,89,0,9830,0,110.4494382022472,309,52,PhilipsHUEHub
205.0,PiperNV,3,350,2,1,203,147,116.66666666666667,151,52,PiperNV
205.0,RingDoorbell,20,1153,10,10,602,551,57.65,187,40,RingDoorbell
205.0,Roomba,2,80,1,1,40,40,40.0,40,40,Roomba
205.0,SamsungSmartTV,43,12131,30,13,5946,6185,282.1162790697674,1500,40,SamsungSmartTV
205.0,SamsungSmartThingsHub,93,5718,91,2,5614,104,61.483870967741936,325,52,SamsungSmartThingsHub
205.0,Wink2Hub,8,788,4,4,394,394,98.5,153,52,Wink2Hub
205.0,nVidiaShield,28,5510,16,12,3797,1713,196.78571428571428,1420,52,nVidiaShield
210.0,AmazonEchoGen1,4,242,2,2,121,121,60.5,81,40,AmazonEchoGen1
210.0,AmazonFireTV,4,583,4,0,583,0,145.75,177,52,AmazonFireTV
